":START_ID",":TYPE",":END_ID","_json","childRelationToParent:string[]","http__//purl.obolibrary.org/obo/IAO_0000116:string[]","http__//purl.obolibrary.org/obo/IAO_0010000:string[]","http__//www.w3.org/2000/01/rdf-schema#comment:string[]","http__//www.w3.org/2000/01/rdf-schema#seeAlso:string[]","parentRelationToChild:string[]"
"duo+class+http://purl.obolibrary.org/obo/BFO_0000023","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000023","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000023","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000023","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000023","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000024","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","http://www.w3.org/2002/07/owl#disjointWith","duo+class+http://purl.obolibrary.org/obo/BFO_0000028","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000028","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000026","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000119","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000027","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000006","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000028","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000029","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000040","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000030","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000031","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000016","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000016","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000016","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000016","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000017","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000020","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000034","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000601","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000035","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000008","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000008","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000008","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","http://www.w3.org/2002/07/owl#disjointWith","duo+class+http://purl.obolibrary.org/obo/BFO_0000148","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000003","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000008","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000148","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000038","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#label","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","directParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","hierarchicalParent","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","http://www.w3.org/2000/01/rdf-schema#subClassOf","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","http://www.w3.org/2002/07/owl#disjointWith","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000001","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000002","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000004","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+class+http://purl.obolibrary.org/obo/BFO_0000141","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000179","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/BFO_0000180","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000112","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000115","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000116","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000600","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000601","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0000602","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://purl.obolibrary.org/obo/IAO_0010000","{}","","","","","",""
"duo+class+http://purl.obolibrary.org/obo/BFO_0000040","linksTo","duo+property+http://www.w3.org/2000/01/rdf-schema#isDefinedBy","{}","","","","","",""
